time_interval,rate_in,limit,truck,t_react,automax
286.8000,1.5323,0.0000,0.0000,0.2000,-0.5531
311.0500,1.5323,0.0000,0.0000,0.2000,0.8778
266.9000,1.5323,0.0000,0.0000,0.2500,1.9877
286.7500,1.5323,0.0000,0.0000,0.2000,-0.3865
309.7000,1.5323,0.0000,0.0000,0.2000,-0.6402
273.7500,1.5323,0.0000,0.0000,0.2000,0.1196
281.8500,1.5323,0.0000,0.0000,0.2000,0.5251
309.7500,1.5323,0.0000,0.0000,0.1500,-0.3207
328.3500,1.5323,0.0000,0.0000,0.2000,0.1313
285.1000,1.5323,0.0000,0.0000,0.2000,-0.1179
332.7500,1.5323,0.0000,0.0000,0.2000,0.4800
285.1000,1.5323,0.0000,0.0000,0.2000,1.2406
274.5500,1.5323,0.0000,0.0000,0.2000,1.0343
327.9500,1.5323,0.0000,0.0000,0.2000,0.5035
275.2500,1.5323,0.0000,0.0000,0.2000,-0.3318
285.1000,1.5323,0.0000,0.0000,0.2000,0.2707
284.7000,1.5323,0.0000,1.0000,0.2000,-0.0420
329.9500,1.5323,0.0000,0.0000,0.2000,0.0755
284.0500,1.5323,0.0000,0.0000,0.2000,0.9904
284.6000,1.5323,0.0000,0.0000,0.2000,1.4595
325.2000,1.5323,0.0000,0.0000,0.2000,4.3340
284.5000,1.5323,0.0000,0.0000,0.2000,2.0761
279.6000,1.5323,0.0000,0.0000,0.2000,0.6385
283.2000,1.5323,0.0000,0.0000,0.2000,0.6661
284.3000,1.5323,0.0000,0.0000,0.2000,0.8347
279.6500,1.5323,0.0000,0.0000,0.2000,0.3034
290.1500,1.5323,0.0000,0.0000,0.2000,0.2472
324.9000,1.5323,0.0000,0.0000,0.2000,3.4104
282.6000,1.5323,0.0000,0.0000,0.2000,0.8154
282.0500,1.5323,0.0000,0.0000,0.1500,0.5417
321.2500,1.5323,0.0000,0.0000,0.2000,0.7040
282.5500,1.5323,0.0000,0.0000,0.2000,0.3011
263.5500,1.5323,0.0000,0.0000,0.2000,-0.4561
292.5500,1.5323,0.0000,0.0000,0.2500,0.4412
322.3000,1.5323,0.0000,0.0000,0.2000,0.6206
276.6000,1.5323,0.0000,0.0000,0.2500,1.6009
292.1500,1.5323,0.0000,0.0000,0.2000,0.7147
322.5500,1.5323,0.0000,0.0000,0.2000,0.4173
305.7000,1.5323,0.0000,0.0000,0.2000,-0.5708
279.2000,1.5323,0.0000,0.0000,0.2000,-0.6053
290.1500,1.5323,0.0000,0.0000,0.2000,0.9074
315.5500,1.5323,0.0000,0.0000,0.2000,-0.2339
279.1500,1.5323,0.0000,0.0000,0.2500,0.2900
296.9000,1.5323,0.0000,0.0000,0.2000,0.6652
288.0500,1.5323,0.0000,0.0000,0.2000,2.9547
279.1000,1.5323,0.0000,0.0000,0.2500,0.0577
312.2500,1.5323,0.0000,0.0000,0.2000,0.9633
307.1000,1.5323,0.0000,0.0000,0.2500,3.4428
279.0500,1.5323,0.0000,0.0000,0.2000,0.5305
294.5000,1.5323,0.0000,0.0000,0.2000,0.1508
286.5500,1.5323,0.0000,0.0000,0.2000,0.4408
279.0000,1.5323,0.0000,0.0000,0.2000,-0.2970
282.0000,1.5323,0.0000,0.0000,0.2000,1.2010
300.1500,1.5323,0.0000,0.0000,0.2000,0.4471
283.3500,1.5323,0.0000,0.0000,0.2000,0.6283
278.9500,1.5323,0.0000,0.0000,0.2500,-0.3188
306.8500,1.5323,0.0000,0.0000,0.2000,0.7358
278.9000,1.5323,0.0000,0.0000,0.2000,0.4385
278.8000,1.5323,0.0000,0.0000,0.2000,2.1810
278.7000,1.5323,0.0000,0.0000,0.2000,0.5062
297.4000,1.5323,0.0000,0.0000,0.2000,1.3933
287.4500,1.5323,0.0000,0.0000,0.2000,-1.0721
286.4000,1.5323,0.0000,0.0000,0.2500,2.1631
278.5500,1.5323,0.0000,0.0000,0.2000,0.8079
283.5500,1.5323,0.0000,0.0000,0.2000,0.7429
278.3500,1.5323,0.0000,0.0000,0.2000,1.4786
276.8000,1.5323,0.0000,0.0000,0.2000,0.0915
277.2500,1.5323,0.0000,0.0000,0.2000,3.1885
278.6000,1.5323,0.0000,0.0000,0.2000,3.1911
285.7000,1.5323,0.0000,0.0000,0.2000,0.2585
277.3000,1.5323,0.0000,0.0000,0.2000,0.9580
277.2500,1.5323,0.0000,0.0000,0.2000,1.4219
283.3500,1.5323,0.0000,0.0000,0.2000,2.6829
270.6500,1.5323,0.0000,0.0000,0.2000,2.2793
286.2000,1.5323,0.0000,0.0000,0.2000,1.3181
273.7000,1.5323,0.0000,0.0000,0.2000,0.6447
276.6500,1.5323,0.0000,0.0000,0.2000,0.2870
